ANO_LETIVO;NM_DIRETORIA;NM_MUNICIPIO;CD_REDE_ENSINO;APR_1;REP_1;ABA_1;APR_2;REP_2;ABA_2;APR_3;REP_3;ABA_3
2023;JALES;SANTA CLARA D'OESTE;1;0;0;0;100;0;0;100;0;0
2023;JALES;SANTA FE DO SUL;1;0;0;0;0;0;0;85,64;14,36;0
2023;JALES;SANTA RITA D'OESTE;1;0;0;0;100;0;0;92;8;0
2023;JALES;SANTA SALETE;1;100;0;0;100;0;0;100;0;0
2023;JALES;SANTANA DA PONTE PENSA;1;100;0;0;100;0;0;100;0;0
2023;JALES;SAO FRANCISCO;1;100;0;0;100;0;0;100;0;0
2023;JALES;SUZANAPOLIS;1;0;0;0;98,37;1,63;0;98,94;1,06;0
2023;JALES;TRES FRONTEIRAS;1;0;0;0;99,01;0,99;0;97,37;2,63;0
2023;JALES;URANIA;1;100;0;0;99,71;0,29;0;99,27;0,73;0
2023;JALES;VITORIA BRASIL;1;0;0;0;99,02;0,98;0;97,33;2,67;0
2023;JAU;BARIRI;1;0;0;0;96,54;3,46;0;91,3;8,7;0
2023;JAU;BARRA BONITA;1;0;0;0;98,87;1,13;0;98,91;0,85;0,24
2023;JAU;BOCAINA;1;0;0;0;98,96;0,83;0,21;96,59;3,41;0
2023;JAU;BORACEIA;1;0;0;0;100;0;0;99,41;0,59;0
2023;JAU;BOREBI;1;0;0;0;0;0;0;100;0;0
2023;JAU;BROTAS;1;0;0;0;99,46;0,36;0,18;98,89;0,79;0,32
2023;JAU;DOIS CORREGOS;1;0;0;0;98,66;1,34;0;99,86;0,14;0
2023;JAU;IGARACU DO TIETE;1;0;0;0;95,84;4,16;0;96,74;3,26;0
2023;JAU;ITAJU;1;0;0;0;96,86;2,62;0,52;96,95;2,29;0,76
2023;JAU;ITAPUI;1;0;0;0;98,59;1,41;0;98,11;1,89;0
2023;JAU;JAU;1;0;0;0;97,41;2,11;0,48;96,01;3,65;0,34
2023;JAU;MACATUBA;1;0;0;0;98,79;1,09;0,12;96,83;2,77;0,4
2023;JAU;MINEIROS DO TIETE;1;0;0;0;100;0;0;80,5;19,5;0
2023;JAU;PEDERNEIRAS;1;0;0;0;96,8;2,93;0,27;94,06;5,06;0,88
2023;JAU;TORRINHA;1;100;0;0;95,61;4,39;0;88,06;9,33;2,61
2023;JOSE BONIFACIO;ADOLFO;1;0;0;0;0;0;0;100;0;0
2023;JOSE BONIFACIO;BALSAMO;1;0;0;0;100;0;0;100;0;0
2023;JOSE BONIFACIO;IRAPUA;1;0;0;0;100;0;0;100;0;0
2023;JOSE BONIFACIO;JACI;1;0;0;0;100;0;0;100;0;0
2023;JOSE BONIFACIO;JOSE BONIFACIO;1;100;0;0;99,42;0,58;0;95,5;4,5;0
2023;JOSE BONIFACIO;MENDONCA;1;0;0;0;99,68;0,32;0;99,01;0,99;0
2023;JOSE BONIFACIO;MIRASSOL;1;0;0;0;99,05;0,95;0;98,42;1,58;0
2023;JOSE BONIFACIO;MONTE APRAZIVEL;1;0;0;0;96,49;3,51;0;89,78;10,22;0
2023;JOSE BONIFACIO;NEVES PAULISTA;1;0;0;0;100;0;0;98,01;1,99;0
2023;JOSE BONIFACIO;NIPOA;1;0;0;0;99,62;0,38;0;100;0;0
2023;JOSE BONIFACIO;NOVA ALIANCA;1;0;0;0;99,33;0,67;0;95,21;4,79;0
2023;JOSE BONIFACIO;PLANALTO;1;0;0;0;97,9;2,1;0;94,56;5,44;0
2023;JOSE BONIFACIO;POLONI;1;100;0;0;96,54;3,46;0;93,96;6,04;0
2023;JOSE BONIFACIO;SALES;1;0;0;0;99,68;0,32;0;97,83;2,17;0
2023;JOSE BONIFACIO;TANABI;1;0;0;0;100;0;0;99,37;0,63;0
2023;JOSE BONIFACIO;UBARANA;1;0;0;0;0;0;0;98,31;1,69;0
2023;JOSE BONIFACIO;UNIAO PAULISTA;1;100;0;0;100;0;0;100;0;0
2023;JOSE BONIFACIO;URUPES;1;0;0;0;0;0;0;99,71;0,29;0
2023;JOSE BONIFACIO;ZACARIAS;1;0;0;0;100;0;0;97,4;2,6;0
2023;JUNDIAI;CAMPO LIMPO PAULISTA;1;0;0;0;99,62;0,38;0;95,52;3,57;0,91
2023;JUNDIAI;ITATIBA;1;0;0;0;0;0;0;98,87;0,85;0,28
2023;JUNDIAI;ITUPEVA;1;0;0;0;97,19;2,72;0,09;91,96;7,56;0,48
2023;JUNDIAI;JARINU;1;0;0;0;98,38;1,62;0;96,21;3,79;0
2023;JUNDIAI;JUNDIAI;1;0;0;0;99,11;0,87;0,02;98,13;1,84;0,03
2023;JUNDIAI;LOUVEIRA;1;0;0;0;98,48;1,27;0,25;95,38;4,55;0,07
2023;JUNDIAI;VARZEA PAULISTA;1;0;0;0;99,54;0,4;0,06;98,14;1,76;0,1
2023;LESTE 1;SAO PAULO;1;99,73;0,24;0,03;97,02;2,78;0,2;89,96;9,03;1,01
2023;LESTE 2;SAO PAULO;1;99,59;0,33;0,08;97,38;2,56;0,06;92,65;7,07;0,28
2023;LESTE 3;SAO PAULO;1;99,12;0,88;0;94,27;5,68;0,05;88,15;11,45;0,4
2023;LESTE 4;SAO PAULO;1;99,55;0,4;0,05;96,75;3,23;0,02;92,16;7,47;0,37
2023;LESTE 5;SAO PAULO;1;99,87;0,12;0,01;96,24;3,57;0,19;88,9;10,28;0,82
2023;LIMEIRA;ARTUR NOGUEIRA;1;0;0;0;99,72;0,2;0,08;98,07;0,51;1,42
2023;LIMEIRA;CORDEIROPOLIS;1;0;0;0;100;0;0;99,14;0,86;0
2023;LIMEIRA;COSMOPOLIS;1;0;0;0;99,66;0,34;0;97,97;1,98;0,05
2023;LIMEIRA;ENGENHEIRO COELHO;1;0;0;0;98,78;1,22;0;98,45;1,55;0
2023;LIMEIRA;IPEUNA;1;0;0;0;100;0;0;99,2;0,8;0
2023;LIMEIRA;IRACEMAPOLIS;1;0;0;0;100;0;0;99,69;0,31;0
2023;LIMEIRA;LIMEIRA;1;100;0;0;99,57;0,4;0,03;98,72;1,1;0,18
2023;LIMEIRA;RIO CLARO;1;100;0;0;99,27;0,62;0,11;97,31;2,2;0,49
2023;LIMEIRA;SANTA GERTRUDES;1;0;0;0;0;0;0;96,68;3,32;0
2023;LINS;CAFELANDIA;1;97,44;2,56;0;98,56;1,44;0;94,98;5,02;0
2023;LINS;GETULINA;1;0;0;0;100;0;0;98,98;0,51;0,51
2023;LINS;GUAICARA;1;0;0;0;99,4;0,6;0;94,84;5,16;0
2023;LINS;GUAIMBE;1;0;0;0;96,73;1,96;1,31;96,15;1,1;2,75
2023;LINS;GUARANTA;1;0;0;0;98,38;0,81;0,81;92,98;4,39;2,63
2023;LINS;LINS;1;98,97;1,03;0;96,73;3,27;0;87,27;12,73;0
2023;LINS;PONGAI;1;0;0;0;100;0;0;100;0;0
2023;LINS;PROMISSAO;1;98,36;1,64;0;98,06;1,63;0,31;89,16;10,65;0,19
2023;LINS;SABINO;1;0;0;0;95,2;4,43;0,37;95,1;3,5;1,4
2023;LINS;URU;1;0;0;0;98,08;1,92;0;97,3;2,7;0
2023;MARILIA;ALVARO DE CARVALHO;1;0;0;0;100;0;0;100;0;0
2023;MARILIA;ALVINLANDIA;1;0;0;0;100;0;0;99,12;0,88;0
2023;MARILIA;ECHAPORA;1;0;0;0;99,33;0,67;0;98,4;1,6;0
2023;MARILIA;FERNAO;1;0;0;0;100;0;0;100;0;0
2023;MARILIA;GALIA;1;0;0;0;99,56;0;0,44;100;0;0
2023;MARILIA;GARCA;1;0;0;0;99,4;0,36;0,24;90,1;6,79;3,11
2023;MARILIA;JULIO MESQUITA;1;0;0;0;97,46;2,54;0;90,16;9,84;0
2023;MARILIA;LUPERCIO;1;0;0;0;99,52;0;0,48;100;0;0
2023;MARILIA;MARILIA;1;99,81;0,19;0;98,84;1,14;0,02;97;2,9;0,1
2023;MARILIA;OCAUCU;1;0;0;0;99,2;0,8;0;96,64;3,36;0
2023;MARILIA;ORIENTE;1;0;0;0;99,12;0,88;0;96,52;3,48;0
2023;MARILIA;OSCAR BRESSANE;1;0;0;0;0;0;0;98,59;1,41;0
2023;MARILIA;POMPEIA;1;0;0;0;98,2;1,8;0;87,37;12,63;0
2023;MARILIA;VERA CRUZ;1;0;0;0;100;0;0;99,38;0,62;0
2023;MAUA;MAUA;1;99,7;0,27;0,03;96,45;3,33;0,22;92,12;7,23;0,65
2023;MAUA;RIBEIRAO PIRES;1;99,68;0,32;0;98,39;1,59;0,02;94,84;4,21;0,95
2023;MAUA;RIO GRANDE DA SERRA;1;99,56;0,44;0;96,64;3,08;0,28;92,79;6,85;0,36
2023;MIRACATU;IGUAPE;1;94,89;5,11;0;99,81;0,19;0;99,75;0,25;0
2023;MIRACATU;ILHA COMPRIDA;1;0;0;0;0;0;0;100;0;0
2023;MIRACATU;ITARIRI;1;100;0;0;99,88;0,12;0;99,79;0,21;0
2023;MIRACATU;JUQUIA;1;0;0;0;99,9;0,1;0;99,86;0,14;0
2023;MIRACATU;MIRACATU;1;90,91;9,09;0;98,44;1,47;0,09;96,33;3,27;0,4
2023;MIRACATU;PEDRO DE TOLEDO;1;0;0;0;99,82;0,18;0;99,72;0,28;0
2023;MIRANTE DO PARANAPANEMA;ESTRELA DO NORTE;1;0;0;0;100;0;0;96,94;3,06;0
2023;MIRANTE DO PARANAPANEMA;EUCLIDES DA CUNHA PAULISTA;1;0;0;0;99,54;0,46;0;99,31;0,69;0
2023;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;1;99,69;0,31;0;98,81;1,19;0;98,16;1,64;0,2
2023;MIRANTE DO PARANAPANEMA;NARANDIBA;1;0;0;0;0;0;0;100;0;0
2023;MIRANTE DO PARANAPANEMA;ROSANA;1;100;0;0;98,03;1,97;0;97,36;2,03;0,61
2023;MIRANTE DO PARANAPANEMA;SANDOVALINA;1;0;0;0;0;0;0;100;0;0
2023;MIRANTE DO PARANAPANEMA;TARABAI;1;0;0;0;0;0;0;86,09;13,91;0
2023;MIRANTE DO PARANAPANEMA;TEODORO SAMPAIO;1;100;0;0;98,92;1,08;0;93,19;3,31;3,5
2023;MOGI DAS CRUZES;BIRITIBA-MIRIM;1;0;0;0;97,93;2,07;0;92,07;5,18;2,75
2023;MOGI DAS CRUZES;MOGI DAS CRUZES;1;100;0;0;98,75;1,06;0,19;96,7;2,52;0,78
2023;MOGI DAS CRUZES;SALESOPOLIS;1;0;0;0;98,65;1,35;0;94,6;4,7;0,7
2023;MOGI MIRIM;AGUAS DE LINDOIA;1;100;0;0;99,37;0,63;0;94,44;2,99;2,57
2023;MOGI MIRIM;AMPARO;1;99,87;0,13;0;98,31;1,65;0,04;93,71;6,29;0
2023;MOGI MIRIM;CONCHAL;1;0;0;0;98,71;1,29;0;95,81;4,07;0,12
2023;MOGI MIRIM;ESTIVA GERBI;1;0;0;0;0;0;0;99,4;0,6;0
2023;MOGI MIRIM;HOLAMBRA;1;0;0;0;0;0;0;89,93;10,07;0
2023;MOGI MIRIM;ITAPIRA;1;97,88;2,12;0;95,11;4,53;0,36;89,9;9,38;0,72
2023;MOGI MIRIM;LINDOIA;1;0;0;0;0;0;0;97,84;2,16;0
2023;MOGI MIRIM;MOGI GUACU;1;0;0;0;97,06;2,87;0,07;93,44;6,15;0,41
2023;MOGI MIRIM;MOGI MIRIM;1;100;0;0;98,29;1,58;0,13;96,35;2,95;0,7
2023;MOGI MIRIM;MONTE ALEGRE DO SUL;1;0;0;0;0;0;0;95,23;4,52;0,25
2023;MOGI MIRIM;PEDREIRA;1;0;0;0;98,89;1,11;0;93,54;6,46;0
2023;MOGI MIRIM;SANTO ANTONIO DE POSSE;1;0;0;0;0;0;0;92,76;4,77;2,47
2023;MOGI MIRIM;SERRA NEGRA;1;99,47;0,53;0;99,54;0,46;0;95,26;4,55;0,19
2023;NORTE 1;SAO PAULO;1;99,73;0,22;0,05;95,62;4,04;0,34;88,18;9,92;1,9
2023;NORTE 2;SAO PAULO;1;99,63;0,36;0,01;96,66;3,31;0,03;91,83;8,05;0,12
2023;OSASCO;OSASCO;1;100;0;0;97,31;2,52;0,17;92,83;6,64;0,53
2023;OURINHOS;BERNARDINO DE CAMPOS;1;0;0;0;99,18;0,82;0;98,25;1,75;0
2023;OURINHOS;CAMPOS NOVOS PAULISTA;1;0;0;0;98,3;1,7;0;97,28;2,72;0
2023;OURINHOS;CANITAR;1;0;0;0;0;0;0;100;0;0
2023;OURINHOS;CHAVANTES;1;0;0;0;98,01;0,66;1,33;96,25;2,59;1,16
2023;OURINHOS;ESPIRITO SANTO DO TURVO;1;0;0;0;99,56;0,44;0;97,26;2,74;0
2023;OURINHOS;IBIRAREMA;1;0;0;0;98,78;1,22;0;85,98;14,02;0
2023;OURINHOS;IPAUSSU;1;0;0;0;0;0;0;98,41;1,59;0
2023;OURINHOS;OURINHOS;1;99,76;0,24;0;99,45;0,45;0,1;97,16;2,51;0,33
2023;OURINHOS;RIBEIRAO DO SUL;1;0;0;0;98,82;1,18;0;94,53;5,47;0
2023;OURINHOS;SALTO GRANDE;1;0;0;0;96,79;3,21;0;84,32;15,68;0
2023;OURINHOS;SANTA CRUZ DO RIO PARDO;1;100;0;0;97,7;2,3;0;92,48;7,52;0
2023;OURINHOS;SAO PEDRO DO TURVO;1;0;0;0;100;0;0;98,91;1,09;0
2023;PENAPOLIS;ALTO ALEGRE;1;0;0;0;100;0;0;100;0;0
2023;PENAPOLIS;AVANHANDAVA;1;0;0;0;98,14;1,86;0;95,59;4,41;0
2023;PENAPOLIS;BARBOSA;1;0;0;0;99,63;0,37;0;100;0;0
2023;PENAPOLIS;BRAUNA;1;100;0;0;99,63;0,37;0;93,75;6,25;0
2023;PENAPOLIS;CLEMENTINA;1;0;0;0;100;0;0;100;0;0
2023;PENAPOLIS;LUIZIANIA;1;0;0;0;100;0;0;100;0;0
2023;PENAPOLIS;PENAPOLIS;1;100;0;0;98,47;1,53;0;97,25;2,75;0
2023;PENAPOLIS;SANTOPOLIS DO AGUAPEI;1;0;0;0;98,4;1,6;0;98,2;1,8;0
2023;PINDAMONHANGABA;CAMPOS DO JORDAO;1;0;0;0;0;0;0;98,95;1,05;0
2023;PINDAMONHANGABA;PINDAMONHANGABA;1;0;0;0;99,39;0,57;0,04;97,17;2,76;0,07
2023;PINDAMONHANGABA;SANTO ANTONIO DO PINHAL;1;0;0;0;0;0;0;100;0;0
2023;PINDAMONHANGABA;SAO BENTO DO SAPUCAI;1;0;0;0;99,81;0,19;0;98,4;0;1,6
2023;PINDAMONHANGABA;TREMEMBE;1;0;0;0;0;0;0;99,78;0,22;0
2023;PIRACICABA;AGUAS DE SAO PEDRO;1;0;0;0;0;0;0;100;0;0
2023;PIRACICABA;CHARQUEADA;1;0;0;0;99,12;0,88;0;98,04;1,96;0
2023;PIRACICABA;PIRACICABA;1;99,77;0,08;0,15;98,75;1,24;0,01;97,05;2,93;0,02
2023;PIRACICABA;SALTINHO;1;0;0;0;100;0;0;100;0;0
2023;PIRACICABA;SANTA MARIA DA SERRA;1;0;0;0;99,67;0,33;0;97,04;2,96;0
2023;PIRACICABA;SAO PEDRO;1;0;0;0;100;0;0;95,91;4,09;0
2023;PIRAJU;FARTURA;1;0;0;0;99,35;0,65;0;98,97;1,03;0
2023;PIRAJU;MANDURI;1;0;0;0;100;0;0;100;0;0
2023;PIRAJU;OLEO;1;0;0;0;100;0;0;100;0;0
2023;PIRAJU;PIRAJU;1;0;0;0;99,4;0,3;0,3;97,07;1,2;1,73
2023;PIRAJU;SARUTAIA;1;0;0;0;100;0;0;100;0;0
2023;PIRAJU;TAGUAI;1;0;0;0;98,66;1,34;0;97,57;2,43;0
2023;PIRAJU;TEJUPA;1;0;0;0;97,96;1,53;0,51;94,24;4,32;1,44
2023;PIRAJU;TIMBURI;1;0;0;0;94,89;5,11;0;94,87;5,13;0
2023;PIRASSUNUNGA;ANALANDIA;1;0;0;0;0;0;0;99,05;0,95;0
2023;PIRASSUNUNGA;ARARAS;1;99,81;0,19;0;98,37;1,63;0;91,7;8,03;0,27
2023;PIRASSUNUNGA;LEME;1;0;0;0;99;0,76;0,24;96,98;2,12;0,9
2023;PIRASSUNUNGA;PIRASSUNUNGA;1;0;0;0;96,78;3,18;0,04;83,49;16,28;0,23
2023;PIRASSUNUNGA;PORTO FERREIRA;1;0;0;0;92,28;7,72;0;83,29;15,05;1,66
2023;PIRASSUNUNGA;SANTA CRUZ DA CONCEICAO;1;0;0;0;100;0;0;99,2;0,8;0
2023;PIRASSUNUNGA;SANTA CRUZ DAS PALMEIRAS;1;0;0;0;96,45;3,55;0;90,93;8,82;0,25
2023;PIRASSUNUNGA;SANTA RITA DO PASSA QUATRO;1;0;0;0;97,02;2,98;0;91,03;8,74;0,23
2023;PRESIDENTE PRUDENTE;ALFREDO MARCONDES;1;100;0;0;95,83;4,17;0;95,28;2,36;2,36
2023;PRESIDENTE PRUDENTE;ALVARES MACHADO;1;0;0;0;0;0;0;91,22;5,24;3,54
2023;PRESIDENTE PRUDENTE;ANHUMAS;1;0;0;0;98,3;1,7;0;93,9;6,1;0
2023;PRESIDENTE PRUDENTE;CAIABU;1;0;0;0;98,32;1,68;0;97,56;1,22;1,22
2023;PRESIDENTE PRUDENTE;INDIANA;1;0;0;0;97,1;2,9;0;96,08;3,92;0
2023;PRESIDENTE PRUDENTE;MARTINOPOLIS;1;0;0;0;98,22;1,78;0;95,27;4,73;0
2023;PRESIDENTE PRUDENTE;PIRAPOZINHO;1;0;0;0;97,51;2,4;0,09;95,04;4,78;0,18
2023;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;1;0;0;0;96,94;2,98;0,08;92,19;7,78;0,03
2023;PRESIDENTE PRUDENTE;REGENTE FEIJO;1;0;0;0;96,05;3,95;0;95,01;4,99;0
2023;PRESIDENTE PRUDENTE;SANTO EXPEDITO;1;0;0;0;98,35;1,65;0;99,1;0,9;0
2023;PRESIDENTE PRUDENTE;TACIBA;1;0;0;0;97,61;2,39;0;95,45;4,55;0
2023;REGISTRO;BARRA DO TURVO;1;0;0;0;100;0;0;100;0;0
2023;REGISTRO;CAJATI;1;0;0;0;99,66;0,28;0,06;97,95;2,05;0
2023;REGISTRO;CANANEIA;1;100;0;0;91,22;8,78;0;88,74;11,26;0
2023;REGISTRO;ELDORADO;1;100;0;0;99,64;0,36;0;99,57;0,43;0
2023;REGISTRO;JACUPIRANGA;1;0;0;0;99,65;0,35;0;98,46;1,54;0
2023;REGISTRO;PARIQUERA-ACU;1;100;0;0;98,13;1,87;0;93,55;6,45;0
2023;REGISTRO;REGISTRO;1;100;0;0;99,15;0,74;0,11;98,05;1,89;0,06
2023;REGISTRO;SETE BARRAS;1;100;0;0;97,85;1,72;0,43;96,55;2,03;1,42
2023;RIBEIRAO PRETO;ALTINOPOLIS;1;0;0;0;100;0;0;96,32;3,68;0
2023;RIBEIRAO PRETO;BATATAIS;1;100;0;0;96,85;2,45;0,7;90,72;5,4;3,88
2023;RIBEIRAO PRETO;BRODOWSKI;1;0;0;0;90,27;8,65;1,08;87,1;9,55;3,35
2023;RIBEIRAO PRETO;CAJURU;1;0;0;0;95,43;4,46;0,11;94,11;4,38;1,51
2023;RIBEIRAO PRETO;CASSIA DOS COQUEIROS;1;0;0;0;0;0;0;100;0;0
2023;RIBEIRAO PRETO;CRAVINHOS;1;0;0;0;94,93;5,07;0;89,14;10,75;0,11
2023;RIBEIRAO PRETO;LUIS ANTONIO;1;0;0;0;0;0;0;96,62;3,38;0
2023;RIBEIRAO PRETO;RIBEIRAO PRETO;1;98,77;1,21;0,02;94,55;5,31;0,14;89,82;9,84;0,34
2023;RIBEIRAO PRETO;SANTA CRUZ DA ESPERANCA;1;0;0;0;0;0;0;100;0;0
2023;RIBEIRAO PRETO;SANTA ROSA DE VITERBO;1;0;0;0;98,8;1,2;0;94,98;5,02;0
2023;RIBEIRAO PRETO;SANTO ANTONIO DA ALEGRIA;1;0;0;0;0;0;0;97,49;2,51;0
2023;RIBEIRAO PRETO;SAO SIMAO;1;100;0;0;99,8;0,2;0;99,29;0,71;0
2023;RIBEIRAO PRETO;SERRA AZUL;1;0;0;0;94,85;5,15;0;92,41;4,83;2,76
2023;RIBEIRAO PRETO;SERRANA;1;0;0;0;97,04;2,96;0;95,31;4,69;0
2023;SANTO ANASTACIO;CAIUA;1;0;0;0;100;0;0;97,6;2,4;0
2023;SANTO ANASTACIO;EMILIANOPOLIS;1;0;0;0;0;0;0;97,03;2,97;0
2023;SANTO ANASTACIO;MARABA PAULISTA;1;0;0;0;100;0;0;97,18;2,82;0
2023;SANTO ANASTACIO;PIQUEROBI;1;0;0;0;99,38;0,63;-0,01;97,18;2,82;0
2023;SANTO ANASTACIO;PRESIDENTE BERNARDES;1;0;0;0;61,9;38,1;0;95,1;4,55;0,35
2023;SANTO ANASTACIO;PRESIDENTE EPITACIO;1;99,6;0,4;0;99,4;0,6;0;97,56;2,44;0
2023;SANTO ANASTACIO;PRESIDENTE VENCESLAU;1;0;0;0;99,29;0,71;0;96,77;3,23;0
2023;SANTO ANASTACIO;RIBEIRAO DOS INDIOS;1;0;0;0;93,83;6,17;0;89,36;10,64;0
2023;SANTO ANASTACIO;SANTO ANASTACIO;1;0;0;0;93,32;6,68;0;84,08;15,92;0
2023;SANTO ANDRE;SANTO ANDRE;1;99,54;0,46;0;97,21;2,71;0,08;92,64;6,29;1,07
2023;SANTOS;BERTIOGA;1;0;0;0;94,84;4,98;0,18;91,77;7,36;0,87
2023;SANTOS;CUBATAO;1;100;0;0;96,45;3,55;0;94,33;4,92;0,75
2023;SANTOS;GUARUJA;1;99,68;0,32;0;98,65;1,13;0,22;94,02;5,03;0,95
2023;SANTOS;SANTOS;1;100;0;0;99,33;0,65;0,02;94,6;5,23;0,17
2023;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;100;0;0;96,86;2,98;0,16;91,09;8,18;0,73
2023;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;1;0;0;0;98,86;1,07;0,07;90,95;8,18;0,87
2023;SAO CARLOS;CORUMBATAI;1;0;0;0;0;0;0;99,17;0,83;0
2023;SAO CARLOS;DESCALVADO;1;0;0;0;0;0;0;97,4;2,19;0,41
2023;SAO CARLOS;DOURADO;1;0;0;0;0;0;0;100;0;0
2023;SAO CARLOS;IBATE;1;0;0;0;99,56;0,44;0;98,15;1,85;0
2023;SAO CARLOS;ITIRAPINA;1;0;0;0;99,73;0,27;0;99,54;0;0,46
2023;SAO CARLOS;RIBEIRAO BONITO;1;0;0;0;0;0;0;100;0;0
2023;SAO CARLOS;SAO CARLOS;1;99,8;0,2;0;99,01;0,99;0;98;1,92;0,08
2023;SAO JOAO DA BOA VISTA;AGUAI;1;100;0;0;99,29;0,71;0;94,64;5,36;0
2023;SAO JOAO DA BOA VISTA;AGUAS DA PRATA;1;0;0;0;96,83;3,17;0;90,16;9,84;0
2023;SAO JOAO DA BOA VISTA;CACONDE;1;98,8;1,2;0;98,36;1,64;0;96,47;3,53;0
2023;SAO JOAO DA BOA VISTA;CASA BRANCA;1;0;0;0;97,15;2,85;0;96,8;3,2;0
2023;SAO JOAO DA BOA VISTA;DIVINOLANDIA;1;0;0;0;98,04;0;1,96;93,58;5,28;1,14
2023;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;1;99,25;0,75;0;96,39;3,61;0;93,33;6,67;0
2023;SAO JOAO DA BOA VISTA;ITOBI;1;100;0;0;98,85;1,15;0;95;3,33;1,67
2023;SAO JOAO DA BOA VISTA;MOCOCA;1;100;0;0;97,51;2,49;0;93,32;6,68;0
2023;SAO JOAO DA BOA VISTA;SANTO ANTONIO DO JARDIM;1;100;0;0;97,57;2,43;0;94,74;5,26;0
2023;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;1;0;0;0;97,68;2,32;0;93,43;6,57;0
2023;SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;1;99,14;0,86;0;97,44;2,56;0;84,39;15,61;0
2023;SAO JOAO DA BOA VISTA;SAO SEBASTIAO DA GRAMA;1;0;0;0;96,9;3,1;0;94,85;5,15;0
2023;SAO JOAO DA BOA VISTA;TAMBAU;1;0;0;0;98,84;0,9;0,26;97,66;2,34;0
2023;SAO JOAO DA BOA VISTA;TAPIRATIBA;1;0;0;0;98,97;1,03;0;99,44;0,56;0
2023;SAO JOAO DA BOA VISTA;VARGEM GRANDE DO SUL;1;0;0;0;96,83;3,17;0;89,02;10,98;0
2023;SAO JOAQUIM DA BARRA;ARAMINA;1;0;0;0;96,85;3,15;0;89,06;10,94;0
2023;SAO JOAQUIM DA BARRA;BURITIZAL;1;0;0;0;0;0;0;91,25;8,75;0
2023;SAO JOAQUIM DA BARRA;GUARA;1;0;0;0;0;0;0;100;0;0
2023;SAO JOAQUIM DA BARRA;IGARAPAVA;1;0;0;0;0;0;0;92,01;0;7,99
2023;SAO JOAQUIM DA BARRA;IPUA;1;0;0;0;0;0;0;99,13;0,87;0
2023;SAO JOAQUIM DA BARRA;ITUVERAVA;1;0;0;0;0;0;0;88,93;11,07;0
2023;SAO JOAQUIM DA BARRA;MIGUELOPOLIS;1;0;0;0;0;0;0;99,24;0,76;0
2023;SAO JOAQUIM DA BARRA;MORRO AGUDO;1;0;0;0;99,35;0,65;0;99,82;0,18;0
2023;SAO JOAQUIM DA BARRA;NUPORANGA;1;0;0;0;0;0;0;100;0;0
2023;SAO JOAQUIM DA BARRA;ORLANDIA;1;0;0;0;0;0;0;96,13;0,97;2,9
2023;SAO JOAQUIM DA BARRA;SALES OLIVEIRA;1;0;0;0;97,18;2,82;0;97,63;2,37;0
2023;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;1;100;0;0;98,41;1,59;0;94,75;5,02;0,23
2023;SAO JOSE DO RIO PRETO;BADY BASSITT;1;0;0;0;96,13;3,87;0;92,78;6,68;0,54
2023;SAO JOSE DO RIO PRETO;CEDRAL;1;0;0;0;0;0;0;98,86;1,14;0
2023;SAO JOSE DO RIO PRETO;GUAPIACU;1;0;0;0;0;0;0;85,74;14,26;0
2023;SAO JOSE DO RIO PRETO;IBIRA;1;0;0;0;0;0;0;82,9;17,1;0
2023;SAO JOSE DO RIO PRETO;ICEM;1;0;0;0;0;0;0;98,22;1,78;0
2023;SAO JOSE DO RIO PRETO;IPIGUA;1;0;0;0;99,49;0,51;0;96,1;3,9;0
2023;SAO JOSE DO RIO PRETO;MIRASSOLANDIA;1;0;0;0;97,59;2,41;0;95,45;4,55;0
2023;SAO JOSE DO RIO PRETO;NOVA GRANADA;1;0;0;0;99,56;0,44;0;96,69;3,31;0
2023;SAO JOSE DO RIO PRETO;ONDA VERDE;1;0;0;0;98,51;1,49;0;97,06;2,94;0
2023;SAO JOSE DO RIO PRETO;ORINDIUVA;1;0;0;0;0;0;0;100;0;0
2023;SAO JOSE DO RIO PRETO;PALESTINA;1;0;0;0;0;0;0;97,39;2,61;0
2023;SAO JOSE DO RIO PRETO;POTIRENDABA;1;0;0;0;0;0;0;98,04;1,96;0
2023;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;1;100;0;0;97,75;2,22;0,03;94,45;5,39;0,16
2023;SAO JOSE DO RIO PRETO;UCHOA;1;0;0;0;0;0;0;90,83;9,17;0
2023;SAO JOSE DOS CAMPOS;MONTEIRO LOBATO;1;0;0;0;98,36;1,64;0;96,06;1,57;2,37
2023;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;1;99,73;0,27;0;97,38;2,55;0,07;93,63;6,23;0,14
2023;SAO ROQUE;ALUMINIO;1;0;0;0;0;0;0;98,26;1,74;0
