Município,Percentual
Auriflama,33.3,58.3,8.3,83.3,33.3,100.0,100.0,100.0,100.0,41.7
Avanhandava,40.0,50.0,0.0,90.0,80.0,100.0,100.0,100.0,100.0,40.0
Avaré,53.2,44.3,11.4,70.9,62.0,100.0,100.0,96.2,96.2,51.9
Avaí,62.5,25.0,12.5,100.0,75.0,100.0,100.0,62.5,100.0,25.0
Bady Bassitt,33.3,20.0,13.3,93.3,33.3,100.0,100.0,100.0,100.0,33.3
Balbinos,33.3,16.7,16.7,66.7,50.0,100.0,100.0,100.0,100.0,16.7
Bananal,30.0,40.0,0.0,100.0,40.0,100.0,90.0,70.0,100.0,50.0
Barbosa,40.0,20.0,0.0,100.0,40.0,100.0,100.0,100.0,100.0,40.0
Bariri,57.1,39.3,39.3,82.1,67.9,100.0,100.0,100.0,100.0,50.0
Barra Bonita,67.9,64.3,25.0,64.3,64.3,100.0,100.0,100.0,100.0,64.3
Barra do Chapéu,33.3,11.1,0.0,100.0,33.3,100.0,94.4,38.9,94.4,33.3
Barra do Turvo,80.0,20.0,40.0,100.0,30.0,90.0,100.0,50.0,100.0,20.0
Barretos,43.9,26.5,15.3,86.7,81.6,98.0,100.0,99.0,94.9,43.9
Barrinha,29.2,20.8,0.0,95.8,25.0,100.0,100.0,100.0,100.0,50.0
Barueri,69.8,57.4,14.8,90.7,78.4,100.0,100.0,99.4,99.4,62.3
Barão de Antonina,42.9,28.6,14.3,100.0,85.7,100.0,100.0,57.1,85.7,14.3
Bastos,44.4,33.3,5.6,94.4,94.4,100.0,94.4,88.9,100.0,50.0
Batatais,53.2,51.1,34.0,72.3,76.6,100.0,100.0,100.0,100.0,53.2
Bauru,50.8,35.4,20.4,68.8,67.7,100.0,98.8,100.0,99.6,56.9
Bebedouro,57.1,36.5,15.9,73.0,76.2,100.0,98.4,100.0,100.0,52.4
Bento de Abreu,50.0,50.0,25.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Bernardino de Campos,30.8,38.5,0.0,84.6,61.5,100.0,100.0,100.0,92.3,38.5
Bertioga,54.7,34.0,11.3,77.4,79.2,100.0,100.0,79.2,100.0,39.6
Bilac,100.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Birigui,61.8,54.4,20.6,82.4,80.9,100.0,100.0,100.0,97.1,55.9
Biritiba Mirim,19.0,23.8,9.5,90.5,66.7,100.0,100.0,90.5,100.0,33.3
Boa Esperança do Sul,40.0,10.0,20.0,90.0,60.0,100.0,100.0,100.0,100.0,50.0
Bocaina,54.5,36.4,45.5,81.8,81.8,100.0,100.0,100.0,100.0,45.5
Bofete,45.5,27.3,0.0,100.0,81.8,100.0,100.0,81.8,100.0,54.5
Boituva,43.9,22.8,14.0,78.9,75.4,96.5,100.0,96.5,100.0,45.6
Bom Jesus dos Perdões,68.8,31.2,18.8,93.8,68.8,100.0,100.0,81.2,100.0,81.2
Bom Sucesso de Itararé,75.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Boracéia,80.0,100.0,20.0,100.0,80.0,100.0,100.0,100.0,100.0,40.0
Borborema,72.7,45.5,18.2,72.7,45.5,100.0,100.0,100.0,100.0,36.4
Borebi,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Borá,66.7,66.7,0.0,100.0,0.0,100.0,100.0,100.0,100.0,66.7
Botucatu,51.5,29.5,9.1,76.5,75.0,98.5,99.2,97.0,98.5,47.7
Bragança Paulista,69.2,36.2,44.6,76.9,76.9,99.2,99.2,80.8,100.0,56.2
Braúna,60.0,60.0,20.0,100.0,60.0,100.0,100.0,80.0,100.0,40.0
Brejo Alegre,100.0,33.3,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.7
Brodowski,28.6,33.3,33.3,76.2,42.9,100.0,100.0,95.2,100.0,57.1
Brotas,66.7,52.4,42.9,76.2,81.0,100.0,100.0,100.0,100.0,52.4
Buri,47.4,47.4,5.3,100.0,84.2,100.0,100.0,89.5,100.0,68.4
Buritama,58.3,50.0,16.7,91.7,58.3,100.0,100.0,100.0,100.0,50.0
Buritizal,60.0,60.0,20.0,100.0,40.0,100.0,100.0,100.0,100.0,60.0
Bálsamo,75.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0
Cabreúva,50.0,50.0,23.5,88.2,61.8,100.0,100.0,85.3,97.1,38.2
Cabrália Paulista,60.0,40.0,20.0,100.0,100.0,100.0,100.0,80.0,100.0,60.0
Cachoeira Paulista,61.8,58.8,23.5,79.4,73.5,100.0,100.0,97.1,100.0,64.7
Caconde,44.4,27.8,11.1,88.9,50.0,100.0,100.0,88.9,61.1,38.9
Cafelândia,86.7,26.7,33.3,93.3,60.0,100.0,100.0,100.0,100.0,53.3
Caiabu,20.0,20.0,60.0,100.0,40.0,100.0,100.0,100.0,100.0,40.0
Caieiras,52.0,36.0,10.7,70.7,72.0,100.0,100.0,97.3,96.0,42.7
Caiuá,50.0,50.0,0.0,83.3,16.7,100.0,100.0,100.0,83.3,66.7
Cajamar,35.9,43.8,21.9,81.2,81.2,98.4,98.4,92.2,90.6,51.6
Cajati,60.0,40.0,40.0,96.0,40.0,100.0,100.0,96.0,100.0,48.0
Cajobi,66.7,66.7,44.4,100.0,77.8,100.0,100.0,100.0,100.0,55.6
Cajuru,40.0,36.0,28.0,84.0,76.0,100.0,100.0,100.0,100.0,44.0
Campina do Monte Alegre,33.3,50.0,0.0,100.0,83.3,100.0,100.0,100.0,100.0,50.0
Campinas,56.1,40.3,41.2,68.8,76.3,99.7,99.9,98.4,98.1,48.7
Campo Limpo Paulista,48.2,23.2,33.9,82.1,78.6,100.0,100.0,83.9,100.0,50.0
Campos Novos Paulista,75.0,75.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,25.0
Campos do Jordão,47.9,52.1,14.6,87.5,83.3,100.0,100.0,100.0,100.0,39.6
Cananéia,20.0,20.0,10.0,95.0,25.0,95.0,95.0,65.0,85.0,20.0
Canas,83.3,50.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,33.3
Canitar,60.0,40.0,0.0,100.0,60.0,100.0,100.0,100.0,100.0,40.0
Capela do Alto,76.5,41.2,5.9,82.4,70.6,100.0,100.0,100.0,100.0,35.3
Capivari,66.7,33.3,11.9,88.1,52.4,100.0,100.0,97.6,100.0,52.4
Capão Bonito,63.8,34.0,12.8,87.2,74.5,97.9,100.0,89.4,100.0,51.1
Caraguatatuba,63.4,45.5,11.9,83.2,81.2,100.0,100.0,99.0,98.0,55.4
Carapicuíba,43.4,26.8,9.6,79.8,69.2,98.5,100.0,97.5,96.0,43.4
Cardoso,58.3,50.0,8.3,91.7,66.7,100.0,100.0,100.0,100.0,66.7
Casa Branca,33.3,44.4,14.8,85.2,44.4,100.0,100.0,100.0,100.0,48.1
Castilho,53.8,30.8,15.4,100.0,38.5,100.0,100.0,84.6,100.0,38.5
Catanduva,54.9,40.2,14.6,72.0,64.6,98.8,100.0,100.0,98.8,52.4
Catiguá,60.0,60.0,0.0,80.0,20.0,100.0,100.0,100.0,100.0,60.0
Caçapava,58.3,45.0,21.7,70.0,48.3,100.0,100.0,95.0,100.0,66.7
Cedral,40.0,40.0,0.0,100.0,40.0,100.0,100.0,100.0,100.0,40.0
Cerqueira César,50.0,27.3,18.2,77.3,68.2,100.0,100.0,100.0,100.0,50.0
Cerquilho,28.6,28.6,11.4,85.7,82.9,100.0,100.0,100.0,100.0,40.0
Cesário Lange,42.1,26.3,15.8,89.5,84.2,100.0,100.0,100.0,100.0,36.8
Charqueada,27.3,9.1,0.0,100.0,63.6,100.0,100.0,100.0,100.0,81.8
Chavantes,75.0,75.0,8.3,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Clementina,50.0,33.3,0.0,100.0,50.0,100.0,100.0,100.0,100.0,50.0
Colina,68.4,57.9,10.5,89.5,57.9,100.0,94.7,89.5,100.0,52.6
Colômbia,30.0,40.0,20.0,100.0,80.0,100.0,100.0,100.0,100.0,30.0
Conchal,46.4,32.1,0.0,92.9,50.0,100.0,100.0,100.0,100.0,42.9
Conchas,68.8,31.2,18.8,87.5,50.0,100.0,100.0,93.8,87.5,37.5
Cordeirópolis,100.0,30.0,10.0,85.0,75.0,100.0,100.0,100.0,100.0,50.0
Coroados,40.0,40.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0
Coronel Macedo,40.0,20.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0
Corumbataí,50.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,75.0
Cosmorama,40.0,20.0,40.0,100.0,60.0,100.0,80.0,100.0,100.0,40.0
Cosmópolis,65.1,44.2,41.9,86.0,81.4,100.0,100.0,95.3,93.0,58.1
Cotia,36.2,21.0,29.5,74.3,70.5,100.0,100.0,73.8,99.0,50.0
Cravinhos,32.1,46.4,21.4,78.6,50.0,100.0,100.0,100.0,92.9,53.6
Cristais Paulista,37.5,50.0,12.5,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Cruzeiro,52.4,36.5,22.2,61.9,41.3,100.0,100.0,100.0,100.0,52.4
Cruzália,66.7,33.3,0.0,100.0,100.0,100.0,100.0,100.0,100.0,33.3
Cubatão,40.0,43.5,18.8,83.5,82.4,100.0,98.8,95.3,100.0,41.2
Cunha,51.2,14.0,4.7,95.3,39.5,100.0,100.0,30.2,100.0,23.3
Cássia dos Coqueiros,40.0,40.0,0.0,100.0,40.0,100.0,100.0,100.0,100.0,40.0
Cândido Mota,72.7,72.7,4.5,86.4,54.5,100.0,95.5,100.0,100.0,68.2
Cândido Rodrigues,25.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Descalvado,61.3,38.7,19.4,87.1,61.3,100.0,100.0,100.0,100.0,45.2
Diadema,62.5,44.5,32.0,81.5,81.5,100.0,100.0,99.5,95.5,59.5
Dirce Reis,50.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Divinolândia,77.8,66.7,33.3,88.9,44.4,100.0,100.0,88.9,100.0,33.3
Dobrada,57.1,57.1,0.0,100.0,71.4,100.0,100.0,100.0,100.0,28.6
Dois Córregos,63.2,63.2,26.3,73.7,63.2,100.0,100.0,100.0,94.7,57.9
Dolcinópolis,33.3,33.3,0.0,100.0,33.3,100.0,100.0,100.0,100.0,33.3
Dourado,55.6,22.2,0.0,77.8,33.3,100.0,100.0,100.0,88.9,44.4
Dracena,67.6,47.1,29.4,76.5,44.1,100.0,100.0,88.2,94.1,50.0
Duartina,81.8,63.6,9.1,72.7,63.6,100.0,100.0,100.0,100.0,54.5
Dumont,55.6,66.7,0.0,77.8,55.6,100.0,100.0,100.0,100.0,44.4
Echaporã,75.0,75.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Eldorado,18.8,25.0,15.6,100.0,25.0,100.0,100.0,71.9,96.9,25.0
Elias Fausto,42.9,42.9,7.1,92.9,35.7,100.0,100.0,100.0,100.0,50.0
Elisiário,100.0,66.7,33.3,100.0,100.0,100.0,100.0,100.0,100.0,66.7
Embaúba,66.7,33.3,0.0,100.0,66.7,100.0,100.0,100.0,100.0,33.3
Embu das Artes,43.2,38.8,18.0,87.1,85.6,99.3,100.0,82.7,99.3,64.0
Embu-Guaçu,43.3,25.0,6.7,86.7,50.0,100.0,100.0,60.0,100.0,43.3
Emilianópolis,66.7,33.3,33.3,100.0,100.0,100.0,100.0,100.0,100.0,66.7
Engenheiro Coelho,45.5,54.5,27.3,90.9,72.7,100.0,100.0,100.0,100.0,27.3
Espírito Santo do Pinhal,52.5,40.0,22.5,82.5,70.0,100.0,100.0,87.5,97.5,37.5
Espírito Santo do Turvo,25.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Estiva Gerbi,23.1,15.4,0.0,92.3,61.5,100.0,100.0,100.0,100.0,30.8
Estrela d'Oeste,57.1,28.6,14.3,85.7,57.1,100.0,85.7,100.0,100.0,28.6
Estrela do Norte,66.7,66.7,0.0,100.0,33.3,100.0,100.0,100.0,100.0,66.7
Euclides da Cunha Paulista,63.6,72.7,0.0,100.0,36.4,100.0,100.0,45.5,100.0,72.7
Fartura,69.2,38.5,15.4,92.3,53.8,100.0,100.0,100.0,100.0,46.2
Fernando Prestes,85.7,14.3,0.0,100.0,85.7,100.0,100.0,100.0,100.0,57.1
Fernandópolis,52.0,36.0,16.0,84.0,78.0,100.0,100.0,100.0,100.0,54.0
Fernão,66.7,33.3,0.0,100.0,66.7,100.0,100.0,100.0,100.0,33.3
Ferraz de Vasconcelos,44.1,25.2,4.5,80.2,71.2,100.0,100.0,100.0,100.0,39.6
Flora Rica,100.0,33.3,0.0,100.0,33.3,100.0,100.0,100.0,100.0,66.7
Floreal,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Florínea,60.0,80.0,20.0,80.0,40.0,100.0,100.0,100.0,100.0,40.0
Flórida Paulista,25.0,37.5,12.5,87.5,50.0,100.0,100.0,100.0,100.0,37.5
Franca,61.3,35.2,7.8,79.3,68.8,100.0,100.0,100.0,98.4,49.6
Francisco Morato,34.5,20.7,6.9,82.8,65.5,98.9,100.0,83.9,100.0,48.3
Franco da Rocha,37.2,20.2,4.3,79.8,62.8,100.0,100.0,94.7,95.7,42.6
Gabriel Monteiro,75.0,75.0,0.0,100.0,75.0,100.0,50.0,100.0,100.0,75.0
Garça,65.0,52.5,15.0,87.5,62.5,100.0,100.0,97.5,100.0,57.5
Gastão Vidigal,100.0,33.3,0.0,100.0,33.3,100.0,100.0,100.0,100.0,33.3
Gavião Peixoto,80.0,60.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0
General Salgado,69.2,38.5,0.0,92.3,46.2,100.0,100.0,100.0,100.0,46.2
Getulina,55.6,55.6,11.1,77.8,22.2,100.0,100.0,100.0,100.0,44.4
Glicério,80.0,40.0,20.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0
Guaimbê,50.0,25.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Guaiçara,60.0,20.0,20.0,100.0,90.0,100.0,100.0,100.0,90.0,50.0
Guapiara,77.4,38.7,12.9,96.8,16.1,100.0,100.0,38.7,100.0,41.9
Guapiaçu,54.5,45.5,18.2,100.0,81.8,100.0,100.0,100.0,100.0,54.5
Guaraci,57.1,57.1,14.3,100.0,100.0,100.0,100.0,100.0,100.0,57.1
Guarani d'Oeste,66.7,33.3,66.7,100.0,100.0,100.0,100.0,100.0,100.0,66.7
Guarantã,16.7,0.0,0.0,100.0,83.3,100.0,100.0,100.0,100.0,33.3
Guararapes,37.9,51.7,20.7,89.7,65.5,100.0,93.1,100.0,100.0,31.0
Guararema,79.4,47.1,5.9,91.2,82.4,100.0,100.0,85.3,100.0,55.9
Guaratinguetá,57.0,49.5,35.5,77.4,77.4,98.9,100.0,95.7,100.0,53.8
Guaraçaí,57.1,42.9,14.3,85.7,85.7,100.0,100.0,100.0,100.0,28.6
Guareí,30.8,23.1,15.4,84.6,61.5,100.0,100.0,100.0,100.0,15.4
Guariba,71.4,64.3,17.9,85.7,53.6,100.0,100.0,100.0,100.0,64.3
Guarujá,43.8,29.7,19.8,75.5,63.5,99.5,100.0,99.0,97.4,41.7
Guarulhos,66.5,37.7,24.3,69.7,76.9,100.0,100.0,99.3,97.5,59.9
Guará,42.1,36.8,5.3,84.2,31.6,100.0,100.0,100.0,100.0,68.4
Guatapará,75.0,62.5,0.0,87.5,87.5,100.0,87.5,100.0,100.0,50.0
Guaíra,50.0,34.6,26.9,76.9,61.5,100.0,100.0,100.0,100.0,38.5
Guzolândia,100.0,75.0,0.0,100.0,25.0,100.0,100.0,100.0,100.0,50.0
Gália,50.0,33.3,16.7,66.7,50.0,100.0,100.0,100.0,83.3,50.0
Herculândia,16.7,0.0,0.0,83.3,66.7,100.0,100.0,100.0,100.0,33.3
Holambra,41.2,23.5,23.5,76.5,47.1,100.0,100.0,70.6,100.0,47.1
Hortolândia,45.7,28.3,9.4,78.7,59.8,99.2,100.0,86.6,96.1,51.2
Iacanga,62.5,50.0,12.5,87.5,100.0,100.0,100.0,100.0,100.0,62.5
Iacri,75.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0
Iaras,0.0,37.5,12.5,100.0,50.0,100.0,100.0,87.5,87.5,37.5
Ibaté,92.0,52.0,20.0,92.0,72.0,100.0,100.0,100.0,100.0,68.0
Ibirarema,20.0,60.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0
Ibirá,62.5,50.0,62.5,87.5,37.5,100.0,100.0,100.0,100.0,62.5
Ibitinga,66.7,54.8,14.3,83.3,40.5,100.0,100.0,100.0,97.6,45.2
Ibiúna,36.8,12.6,6.3,89.5,52.6,98.9,100.0,52.6,97.9,41.1
Icém,50.0,50.0,37.5,87.5,50.0,100.0,100.0,100.0,100.0,37.5
Iepê,75.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,75.0
Igarapava,56.5,43.5,34.8,91.3,56.5,100.0,100.0,87.0,100.0,34.8
Igaratá,33.3,33.3,16.7,83.3,50.0,100.0,100.0,58.3,100.0,25.0
Igaraçu do Tietê,52.9,41.2,5.9,88.2,70.6,94.1,100.0,100.0,100.0,52.9
Iguape,61.3,35.5,16.1,93.5,45.2,100.0,100.0,61.3,96.8,48.4
Ilha Comprida,45.5,45.5,0.0,100.0,100.0,100.0,100.0,100.0,100.0,54.5
Ilha Solteira,54.5,45.5,54.5,77.3,54.5,100.0,100.0,100.0,100.0,45.5
Ilhabela,96.1,15.7,3.9,90.2,72.5,100.0,84.3,76.5,98.0,37.3
Indaiatuba,57.6,40.4,19.2,81.5,66.2,100.0,100.0,98.0,99.3,49.7
Indiana,66.7,33.3,0.0,100.0,33.3,100.0,100.0,100.0,100.0,66.7
Indiaporã,75.0,25.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0
Inúbia Paulista,50.0,50.0,25.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Ipaussu,69.2,53.8,61.5,84.6,69.2,100.0,100.0,100.0,100.0,53.8
Iperó,33.3,19.0,9.5,95.2,85.7,100.0,100.0,95.2,100.0,61.9
Ipeúna,42.9,57.1,14.3,100.0,71.4,100.0,100.0,100.0,100.0,57.1
Ipiguá,75.0,25.0,0.0,100.0,50.0,100.0,75.0,100.0,100.0,25.0
Iporanga,56.2,12.5,0.0,100.0,12.5,93.8,68.8,25.0,100.0,12.5
Ipuã,41.2,23.5,23.5,88.2,70.6,100.0,100.0,100.0,100.0,41.2
Iracemápolis,64.3,42.9,28.6,85.7,50.0,100.0,100.0,100.0,92.9,57.1
Irapuru,42.9,28.6,0.0,57.1,85.7,100.0,100.0,100.0,85.7,57.1
Irapuã,100.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Itaberá,65.0,45.0,0.0,90.0,50.0,95.0,100.0,95.0,100.0,50.0
Itajobi,61.5,46.2,0.0,69.2,46.2,100.0,100.0,100.0,100.0,61.5
Itaju,25.0,50.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Itanhaém,72.2,15.3,16.7,84.7,50.0,100.0,98.6,73.6,98.6,26.4
Itaoca,50.0,12.5,0.0,100.0,0.0,100.0,100.0,62.5,100.0,37.5
Itapecerica da Serra,50.7,23.1,9.7,85.1,64.2,100.0,100.0,65.7,99.3,50.0
Itapetininga,47.9,34.0,17.4,84.7,84.0,99.3,99.3,94.4,99.3,44.4
Itapeva,65.8,35.4,20.3,92.4,79.7,100.0,100.0,79.7,100.0,70.9
Itapevi,61.9,36.1,19.6,92.8,82.5,100.0,100.0,86.6,100.0,58.8
Itapira,35.7,31.4,22.9,81.4,75.7,100.0,100.0,100.0,100.0,37.1
Itapirapuã Paulista,100.0,33.3,0.0,100.0,0.0,100.0,100.0,66.7,100.0,66.7
Itaporanga,62.5,37.5,12.5,87.5,50.0,100.0,100.0,81.2,100.0,50.0
Itapura,50.0,25.0,25.0,100.0,50.0,100.0,100.0,75.0,100.0,25.0
Itapuí,88.9,44.4,44.4,88.9,77.8,100.0,100.0,100.0,100.0,33.3
Itaquaquecetuba,31.3,25.8,9.6,83.3,75.3,99.5,100.0,93.4,98.0,44.9
Itararé,50.0,31.8,11.4,79.5,72.7,100.0,100.0,95.5,97.7,54.5
Itariri,52.9,17.6,0.0,100.0,64.7,100.0,100.0,82.4,94.1,35.3
Itatiba,57.4,37.2,20.2,78.7,46.8,98.9,100.0,91.5,98.9,53.2
Itatinga,45.0,10.0,15.0,90.0,70.0,100.0,100.0,100.0,100.0,40.0
Itaí,50.0,25.0,12.5,81.2,62.5,100.0,100.0,100.0,100.0,50.0
Itirapina,54.5,54.5,0.0,81.8,81.8,100.0,100.0,100.0,100.0,36.4
Itirapuã,80.0,60.0,20.0,80.0,60.0,100.0,100.0,100.0,100.0,40.0
Itobi,71.4,28.6,14.3,71.4,57.1,85.7,100.0,85.7,100.0,42.9
Itu,86.0,51.2,32.2,81.8,83.5,99.2,100.0,94.2,100.0,44.6
Itupeva,29.6,20.4,24.1,87.0,72.2,98.1,100.0,87.0,98.1,37.0
Ituverava,53.6,46.4,25.0,82.1,64.3,100.0,100.0,100.0,100.0,53.6
Itápolis,57.1,48.6,2.9,85.7,54.3,100.0,100.0,100.0,97.1,42.9
Jaborandi,80.0,60.0,40.0,100.0,80.0,100.0,100.0,100.0,100.0,60.0
Jaboticabal,55.6,31.7,9.5,73.0,69.8,100.0,100.0,100.0,100.0,47.6
Jacareí,54.9,26.8,17.1,78.0,59.1,98.8,100.0,98.8,98.8,46.3
Jaci,33.3,16.7,16.7,100.0,66.7,100.0,100.0,100.0,100.0,16.7
Jacupiranga,40.0,15.0,5.0,100.0,40.0,100.0,100.0,100.0,100.0,20.0
Jaguariúna,36.8,36.8,33.3,80.7,82.5,100.0,98.2,98.2,100.0,49.1
Jales,67.7,51.6,29.0,77.4,64.5,96.8,100.0,96.8,93.5,51.6
Jambeiro,75.0,50.0,25.0,100.0,50.0,100.0,100.0,75.0,100.0,75.0
Jandira,35.9,29.5,12.8,84.6,85.9,100.0,100.0,98.7,98.7,55.1
Jardinópolis,56.8,43.2,2.7,81.1,54.1,100.0,100.0,100.0,100.0,40.5
Jarinu,55.2,37.9,6.9,96.6,89.7,100.0,100.0,55.2,100.0,34.5
Jaú,50.8,49.2,31.4,68.6,72.9,100.0,100.0,99.2,98.3,44.1
Jeriquara,40.0,60.0,0.0,100.0,60.0,100.0,100.0,100.0,100.0,40.0
Joanópolis,83.3,25.0,25.0,75.0,66.7,100.0,100.0,83.3,91.7,33.3
José Bonifácio,44.4,33.3,11.1,85.2,70.4,100.0,100.0,100.0,100.0,48.1
João Ramalho,75.0,25.0,0.0,100.0,50.0,100.0,100.0,100.0,100.0,50.0
Jumirim,66.7,66.7,0.0,100.0,66.7,100.0,100.0,100.0,100.0,33.3
Jundiaí,58.1,21.3,34.3,79.0,79.0,99.0,100.0,97.8,98.4,48.9
Junqueirópolis,50.0,50.0,8.3,83.3,50.0,100.0,100.0,100.0,91.7,58.3
Juquitiba,69.0,24.1,0.0,89.7,69.0,100.0,100.0,44.8,100.0,44.8
Juquiá,50.0,40.9,13.6,90.9,40.9,68.2,100.0,77.3,100.0,40.9
Júlio Mesquita,75.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Lagoinha,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.7
Laranjal Paulista,60.0,48.0,4.0,84.0,84.0,100.0,100.0,96.0,100.0,60.0
Lavrinhas,25.0,50.0,37.5,100.0,62.5,100.0,100.0,75.0,100.0,50.0
Lavínia,25.0,25.0,37.5,50.0,25.0,100.0,100.0,75.0,87.5,25.0
Leme,62.2,40.5,18.9,89.2,71.6,100.0,98.6,100.0,100.0,48.6
Lençóis Paulista,59.7,50.0,19.4,82.3,50.0,100.0,100.0,98.4,98.4,43.5
