Município,Percentual
Avaí,50.0,25.0,12.5,100.0,75.0,100.0,100.0,62.5,100.0,25.0
Bady Bassitt,33.3,20.0,13.3,93.3,33.3,100.0,100.0,100.0,100.0,33.3
Balbinos,33.3,16.7,33.3,66.7,66.7,100.0,100.0,100.0,100.0,33.3
Bananal,30.0,40.0,0.0,100.0,40.0,100.0,90.0,70.0,100.0,50.0
Barbosa,40.0,20.0,0.0,100.0,40.0,100.0,100.0,100.0,100.0,40.0
Bariri,60.7,46.4,32.1,82.1,57.1,100.0,100.0,100.0,100.0,50.0
Barra Bonita,66.7,70.4,25.9,70.4,70.4,100.0,100.0,100.0,100.0,63.0
Barra do Chapéu,33.3,11.1,5.6,100.0,16.7,100.0,100.0,50.0,83.3,38.9
Barra do Turvo,90.0,20.0,40.0,100.0,40.0,100.0,100.0,50.0,100.0,20.0
Barretos,39.4,28.3,19.2,85.9,78.8,97.0,100.0,98.0,94.9,43.4
Barrinha,30.4,21.7,0.0,95.7,26.1,100.0,100.0,100.0,100.0,52.2
Barueri,72.5,57.5,16.2,91.2,81.2,98.8,100.0,99.4,100.0,61.9
Barão de Antonina,57.1,28.6,14.3,100.0,85.7,100.0,100.0,57.1,85.7,14.3
Bastos,38.9,22.2,5.6,94.4,88.9,100.0,94.4,88.9,100.0,50.0
Batatais,53.2,53.2,36.2,74.5,72.3,100.0,100.0,100.0,100.0,53.2
Bauru,48.2,36.4,22.1,69.2,62.8,100.0,99.2,99.6,98.8,57.7
Bebedouro,60.3,39.7,12.7,73.0,74.6,100.0,98.4,100.0,100.0,49.2
Bento de Abreu,25.0,25.0,25.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Bernardino de Campos,30.8,38.5,7.7,84.6,61.5,100.0,100.0,100.0,92.3,38.5
Bertioga,56.6,32.1,15.1,73.6,67.9,98.1,100.0,84.9,100.0,35.8
Bilac,100.0,50.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Birigui,58.0,53.6,17.4,84.1,73.9,98.6,100.0,100.0,98.6,56.5
Biritiba Mirim,23.8,33.3,0.0,85.7,61.9,100.0,100.0,90.5,100.0,28.6
Boa Esperança do Sul,40.0,30.0,20.0,90.0,60.0,100.0,100.0,100.0,100.0,60.0
Bocaina,54.5,63.6,27.3,81.8,63.6,100.0,100.0,100.0,100.0,45.5
Bofete,50.0,30.0,0.0,100.0,60.0,100.0,100.0,70.0,100.0,60.0
Boituva,45.6,24.6,10.5,82.5,73.7,96.5,100.0,98.2,100.0,43.9
Bom Jesus dos Perdões,81.2,31.2,25.0,87.5,68.8,100.0,100.0,81.2,93.8,68.8
Bom Sucesso de Itararé,50.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0
Boracéia,40.0,60.0,20.0,100.0,60.0,100.0,100.0,100.0,100.0,40.0
Borborema,72.7,45.5,27.3,72.7,36.4,100.0,100.0,100.0,100.0,27.3
Borebi,25.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Borá,66.7,66.7,0.0,100.0,0.0,100.0,100.0,100.0,100.0,66.7
Botucatu,50.0,31.3,9.0,73.9,73.1,97.8,99.3,97.0,100.0,49.3
Bragança Paulista,70.0,37.7,46.2,75.4,74.6,100.0,99.2,80.0,100.0,54.6
Braúna,60.0,60.0,20.0,100.0,60.0,100.0,100.0,80.0,100.0,40.0
Brejo Alegre,66.7,33.3,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.7
Brodowski,25.0,35.0,30.0,80.0,50.0,100.0,100.0,100.0,100.0,60.0
Brotas,54.5,50.0,31.8,72.7,68.2,100.0,100.0,100.0,95.5,45.5
Buri,31.6,47.4,0.0,100.0,84.2,100.0,100.0,89.5,100.0,68.4
Buritama,36.4,54.5,9.1,90.9,54.5,100.0,100.0,100.0,100.0,45.5
Buritizal,60.0,60.0,20.0,100.0,40.0,100.0,100.0,100.0,100.0,60.0
Bálsamo,75.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0
Cabreúva,48.5,45.5,9.1,90.9,60.6,100.0,100.0,84.8,97.0,30.3
Cabrália Paulista,60.0,40.0,20.0,100.0,100.0,100.0,100.0,80.0,100.0,60.0
Cachoeira Paulista,52.9,47.1,20.6,79.4,76.5,100.0,100.0,97.1,100.0,61.8
Caconde,44.4,33.3,16.7,88.9,50.0,100.0,100.0,88.9,61.1,27.8
Cafelândia,80.0,20.0,20.0,86.7,60.0,100.0,100.0,100.0,93.3,53.3
Caiabu,20.0,20.0,20.0,100.0,40.0,100.0,100.0,100.0,100.0,40.0
Caieiras,54.1,44.6,12.2,75.7,73.0,100.0,100.0,95.9,95.9,43.2
Caiuá,50.0,50.0,0.0,83.3,16.7,100.0,100.0,100.0,83.3,66.7
Cajamar,37.5,46.9,18.8,79.7,78.1,98.4,98.4,93.8,90.6,51.6
Cajati,52.0,52.0,32.0,92.0,28.0,100.0,100.0,100.0,100.0,48.0
Cajobi,66.7,66.7,44.4,100.0,77.8,100.0,100.0,100.0,100.0,55.6
Cajuru,36.0,28.0,32.0,84.0,76.0,100.0,100.0,100.0,100.0,40.0
Campina do Monte Alegre,33.3,50.0,0.0,100.0,83.3,100.0,100.0,100.0,100.0,50.0
Campinas,53.2,42.2,39.0,69.7,76.4,99.5,100.0,98.6,98.6,47.9
Campo Limpo Paulista,40.0,27.3,36.4,83.6,76.4,100.0,100.0,89.1,100.0,52.7
Campos Novos Paulista,100.0,75.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,25.0
Campos do Jordão,46.2,48.1,19.2,88.5,80.8,100.0,100.0,98.1,100.0,40.4
Cananéia,26.3,15.8,10.5,94.7,52.6,100.0,94.7,68.4,89.5,31.6
Canas,83.3,50.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,33.3
Canitar,40.0,40.0,0.0,100.0,40.0,100.0,100.0,100.0,100.0,40.0
Capela do Alto,76.5,52.9,11.8,82.4,70.6,100.0,100.0,88.2,100.0,35.3
Capivari,46.3,53.7,14.6,85.4,53.7,100.0,100.0,97.6,100.0,56.1
Capão Bonito,57.4,34.0,10.6,87.2,76.6,97.9,100.0,89.4,100.0,51.1
Caraguatatuba,65.7,45.5,12.1,80.8,82.8,98.0,100.0,97.0,98.0,55.6
Carapicuíba,40.0,26.2,9.2,81.0,69.7,96.4,99.0,96.9,95.9,42.6
Cardoso,58.3,50.0,8.3,91.7,66.7,100.0,100.0,100.0,100.0,66.7
Casa Branca,40.7,44.4,14.8,85.2,40.7,100.0,100.0,100.0,100.0,48.1
Castilho,46.2,30.8,15.4,100.0,38.5,100.0,100.0,84.6,100.0,38.5
Catanduva,55.6,45.7,12.3,70.4,59.3,98.8,100.0,100.0,98.8,51.9
Catiguá,60.0,40.0,20.0,80.0,20.0,100.0,100.0,100.0,100.0,60.0
Caçapava,60.7,45.9,23.0,68.9,50.8,100.0,100.0,95.1,100.0,65.6
Cedral,40.0,40.0,0.0,100.0,40.0,100.0,100.0,100.0,100.0,40.0
Cerqueira César,52.4,33.3,14.3,71.4,66.7,100.0,100.0,100.0,100.0,47.6
Cerquilho,32.4,47.1,11.8,85.3,70.6,100.0,100.0,100.0,100.0,41.2
Cesário Lange,36.8,26.3,10.5,89.5,84.2,100.0,100.0,100.0,100.0,36.8
Charqueada,27.3,27.3,0.0,100.0,63.6,100.0,100.0,100.0,100.0,81.8
Chavantes,75.0,75.0,0.0,100.0,66.7,100.0,100.0,100.0,100.0,33.3
Clementina,50.0,33.3,0.0,100.0,50.0,100.0,100.0,100.0,100.0,50.0
Colina,68.4,63.2,10.5,89.5,63.2,100.0,94.7,89.5,100.0,52.6
Colômbia,30.0,50.0,0.0,100.0,80.0,100.0,100.0,100.0,100.0,30.0
Conchal,42.9,25.0,0.0,92.9,50.0,100.0,100.0,100.0,100.0,42.9
Conchas,75.0,25.0,6.2,87.5,50.0,100.0,100.0,93.8,87.5,37.5
Cordeirópolis,100.0,30.0,10.0,85.0,80.0,100.0,100.0,100.0,100.0,50.0
Coroados,40.0,40.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0
Coronel Macedo,50.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Corumbataí,50.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,75.0
Cosmorama,50.0,25.0,25.0,100.0,50.0,100.0,100.0,100.0,100.0,50.0
Cosmópolis,69.8,51.2,30.2,90.7,69.8,100.0,100.0,93.0,93.0,53.5
Cotia,36.4,21.1,26.8,73.2,67.5,98.6,99.5,73.7,99.0,49.3
Cravinhos,40.7,44.4,18.5,74.1,48.1,100.0,100.0,100.0,92.6,51.9
Cristais Paulista,37.5,50.0,12.5,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Cruzeiro,59.7,45.2,25.8,64.5,38.7,100.0,100.0,100.0,98.4,54.8
Cruzália,33.3,33.3,0.0,100.0,100.0,100.0,100.0,100.0,100.0,33.3
Cubatão,38.8,43.5,21.2,82.4,81.2,100.0,98.8,95.3,100.0,42.4
Cunha,36.4,13.6,11.4,95.5,40.9,100.0,100.0,29.5,100.0,22.7
Cássia dos Coqueiros,40.0,40.0,0.0,100.0,40.0,100.0,100.0,100.0,100.0,40.0
Cândido Mota,75.0,70.0,5.0,90.0,55.0,100.0,95.0,100.0,100.0,75.0
Cândido Rodrigues,50.0,25.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Descalvado,68.8,37.5,15.6,87.5,62.5,100.0,100.0,100.0,100.0,40.6
Diadema,52.5,42.6,26.2,81.2,64.4,100.0,100.0,99.5,96.5,55.9
Dirce Reis,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Divinolândia,88.9,66.7,11.1,88.9,22.2,100.0,100.0,77.8,100.0,33.3
Dobrada,57.1,57.1,0.0,100.0,71.4,100.0,100.0,100.0,100.0,28.6
Dois Córregos,72.2,50.0,16.7,77.8,50.0,100.0,100.0,100.0,94.4,55.6
Dolcinópolis,33.3,33.3,0.0,100.0,33.3,100.0,100.0,100.0,100.0,33.3
Dourado,66.7,33.3,11.1,77.8,33.3,100.0,100.0,100.0,88.9,33.3
Dracena,64.7,50.0,23.5,76.5,47.1,100.0,100.0,91.2,97.1,50.0
Duartina,81.8,63.6,9.1,63.6,63.6,100.0,100.0,100.0,100.0,54.5
Dumont,55.6,66.7,0.0,77.8,55.6,100.0,100.0,100.0,100.0,44.4
Echaporã,100.0,75.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Eldorado,18.8,25.0,12.5,100.0,21.9,100.0,100.0,71.9,100.0,25.0
Elias Fausto,50.0,42.9,7.1,92.9,35.7,100.0,100.0,100.0,100.0,50.0
Elisiário,33.3,66.7,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.7
Embaúba,100.0,33.3,0.0,100.0,66.7,100.0,100.0,100.0,100.0,33.3
Embu das Artes,44.2,44.9,18.8,85.5,84.1,100.0,100.0,80.4,99.3,63.0
Embu-Guaçu,44.3,26.2,6.6,86.9,47.5,98.4,100.0,57.4,100.0,45.9
Emilianópolis,33.3,66.7,0.0,100.0,66.7,100.0,100.0,100.0,100.0,66.7
Engenheiro Coelho,41.7,41.7,25.0,91.7,75.0,100.0,100.0,100.0,100.0,16.7
Espírito Santo do Pinhal,50.0,40.0,25.0,82.5,67.5,100.0,100.0,87.5,97.5,35.0
Espírito Santo do Turvo,25.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Estiva Gerbi,23.1,7.7,0.0,92.3,53.8,100.0,100.0,100.0,100.0,30.8
Estrela d'Oeste,57.1,28.6,14.3,85.7,57.1,100.0,85.7,100.0,100.0,28.6
Estrela do Norte,50.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Euclides da Cunha Paulista,54.5,81.8,0.0,100.0,36.4,100.0,100.0,45.5,100.0,72.7
Fartura,69.2,46.2,15.4,92.3,61.5,100.0,100.0,100.0,100.0,46.2
Fernando Prestes,100.0,57.1,0.0,100.0,85.7,100.0,100.0,100.0,100.0,57.1
Fernandópolis,52.0,36.0,16.0,86.0,78.0,100.0,100.0,100.0,100.0,54.0
Fernão,33.3,33.3,0.0,100.0,33.3,100.0,100.0,100.0,100.0,33.3
Ferraz de Vasconcelos,44.6,25.9,5.4,78.6,71.4,99.1,100.0,100.0,100.0,39.3
Flora Rica,100.0,33.3,0.0,100.0,33.3,100.0,100.0,100.0,100.0,66.7
Floreal,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Florínea,60.0,80.0,20.0,80.0,40.0,100.0,100.0,100.0,100.0,40.0
Flórida Paulista,25.0,37.5,0.0,87.5,50.0,100.0,100.0,100.0,100.0,37.5
Franca,60.9,38.7,6.3,78.3,68.4,99.6,99.6,100.0,98.4,47.4
Francisco Morato,34.5,27.4,4.8,83.3,76.2,100.0,100.0,84.5,100.0,48.8
Franco da Rocha,34.4,22.6,5.4,81.7,63.4,100.0,100.0,94.6,95.7,43.0
Gabriel Monteiro,75.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,75.0
Garça,70.0,52.5,15.0,87.5,57.5,100.0,97.5,97.5,100.0,55.0
Gastão Vidigal,100.0,66.7,0.0,100.0,33.3,100.0,100.0,100.0,100.0,33.3
Gavião Peixoto,80.0,60.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0
General Salgado,75.0,41.7,8.3,91.7,41.7,100.0,100.0,100.0,100.0,41.7
Getulina,55.6,55.6,0.0,77.8,22.2,100.0,100.0,100.0,100.0,44.4
Glicério,80.0,40.0,20.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0
Guaimbê,60.0,0.0,0.0,100.0,80.0,100.0,100.0,100.0,100.0,60.0
Guaiçara,60.0,40.0,10.0,100.0,90.0,100.0,100.0,100.0,100.0,50.0
Guapiara,63.3,43.3,16.7,96.7,16.7,100.0,100.0,40.0,100.0,43.3
Guapiaçu,45.5,45.5,27.3,90.9,63.6,100.0,100.0,100.0,100.0,45.5
Guaraci,62.5,62.5,12.5,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Guarani d'Oeste,100.0,33.3,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.7
Guarantã,16.7,0.0,0.0,100.0,83.3,100.0,100.0,100.0,100.0,33.3
Guararapes,44.8,51.7,27.6,89.7,65.5,100.0,93.1,100.0,100.0,31.0
Guararema,75.8,45.5,12.1,93.9,81.8,100.0,100.0,84.8,100.0,57.6
Guaratinguetá,57.1,46.2,28.6,78.0,75.8,98.9,100.0,95.6,100.0,51.6
Guaraçaí,57.1,42.9,14.3,85.7,71.4,100.0,100.0,100.0,100.0,42.9
Guareí,33.3,16.7,8.3,83.3,58.3,100.0,100.0,100.0,100.0,16.7
Guariba,66.7,63.3,10.0,83.3,50.0,100.0,100.0,100.0,100.0,56.7
Guarujá,42.2,29.7,18.9,76.8,60.0,98.9,100.0,98.9,98.4,40.5
Guarulhos,62.0,38.6,24.5,66.3,77.8,99.8,100.0,99.4,98.0,59.6
Guará,44.4,38.9,5.6,83.3,33.3,100.0,100.0,100.0,100.0,61.1
Guatapará,62.5,75.0,0.0,87.5,87.5,100.0,87.5,100.0,100.0,50.0
Guaíra,50.0,30.8,23.1,76.9,61.5,100.0,100.0,100.0,100.0,34.6
Guzolândia,100.0,75.0,0.0,100.0,25.0,100.0,100.0,100.0,100.0,50.0
Gália,100.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Herculândia,16.7,16.7,0.0,83.3,66.7,100.0,100.0,100.0,100.0,33.3
Holambra,35.3,17.6,17.6,76.5,35.3,100.0,100.0,70.6,100.0,29.4
Hortolândia,46.3,32.5,7.3,78.0,55.3,100.0,100.0,86.2,96.7,52.0
Iacanga,62.5,62.5,12.5,87.5,100.0,100.0,100.0,100.0,100.0,50.0
Iacri,75.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0
Iaras,33.3,44.4,22.2,100.0,44.4,100.0,100.0,88.9,88.9,33.3
Ibaté,88.0,52.0,20.0,92.0,68.0,100.0,100.0,100.0,100.0,68.0
Ibirarema,20.0,60.0,0.0,100.0,80.0,100.0,100.0,100.0,100.0,40.0
Ibirá,57.1,57.1,57.1,85.7,42.9,100.0,100.0,100.0,100.0,71.4
Ibitinga,61.9,54.8,11.9,83.3,38.1,100.0,100.0,100.0,100.0,35.7
Ibiúna,36.7,14.4,7.8,90.0,57.8,87.8,100.0,51.1,98.9,43.3
Icém,50.0,50.0,37.5,87.5,50.0,100.0,100.0,100.0,100.0,37.5
Iepê,75.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,75.0
Igarapava,52.2,43.5,39.1,91.3,56.5,100.0,100.0,87.0,100.0,39.1
Igaratá,41.7,33.3,16.7,83.3,50.0,100.0,100.0,41.7,100.0,25.0
Igaraçu do Tietê,52.9,52.9,11.8,88.2,64.7,100.0,100.0,100.0,100.0,52.9
Iguape,63.6,33.3,15.2,93.9,42.4,100.0,100.0,60.6,93.9,48.5
Ilha Comprida,45.5,45.5,0.0,100.0,100.0,100.0,100.0,100.0,100.0,54.5
Ilha Solteira,54.5,50.0,40.9,77.3,45.5,100.0,100.0,100.0,100.0,50.0
Ilhabela,54.0,20.0,2.0,90.0,80.0,100.0,84.0,78.0,98.0,38.0
Indaiatuba,50.7,41.2,16.9,81.1,63.5,100.0,100.0,98.6,99.3,45.9
Indiana,33.3,33.3,33.3,100.0,66.7,100.0,100.0,100.0,100.0,66.7
Indiaporã,100.0,25.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0
Inúbia Paulista,50.0,50.0,25.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Ipaussu,69.2,53.8,61.5,84.6,69.2,100.0,100.0,100.0,100.0,53.8
Iperó,33.3,38.1,9.5,90.5,71.4,100.0,100.0,100.0,100.0,47.6
Ipeúna,50.0,50.0,16.7,100.0,83.3,100.0,100.0,100.0,100.0,66.7
Ipiguá,66.7,33.3,0.0,100.0,33.3,100.0,100.0,100.0,100.0,33.3
Iporanga,56.2,12.5,0.0,100.0,12.5,81.2,68.8,25.0,100.0,12.5
Ipuã,33.3,16.7,11.1,88.9,50.0,100.0,100.0,100.0,100.0,44.4
Iracemápolis,64.3,57.1,21.4,92.9,57.1,100.0,100.0,100.0,100.0,50.0
Irapuru,42.9,42.9,0.0,57.1,85.7,100.0,100.0,100.0,100.0,57.1
Irapuã,50.0,50.0,25.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Itaberá,65.0,45.0,0.0,90.0,55.0,95.0,100.0,95.0,95.0,50.0
Itajobi,66.7,50.0,0.0,75.0,58.3,100.0,100.0,100.0,100.0,66.7
Itaju,25.0,25.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Itanhaém,70.8,20.8,18.1,81.9,47.2,98.6,97.2,70.8,98.6,25.0
Itaoca,87.5,25.0,0.0,100.0,0.0,100.0,100.0,62.5,100.0,37.5
Itapecerica da Serra,49.6,20.6,7.6,86.3,62.6,99.2,100.0,58.8,99.2,51.1
Itapetininga,46.5,35.4,12.5,84.0,83.3,99.3,98.6,95.8,98.6,44.4
Itapeva,63.0,38.3,17.3,91.4,76.5,100.0,100.0,80.2,100.0,70.4
Itapevi,56.7,37.1,21.6,92.8,81.4,99.0,100.0,85.6,100.0,58.8
Itapira,34.8,34.8,19.7,81.8,78.8,98.5,100.0,100.0,98.5,39.4
Itapirapuã Paulista,100.0,33.3,0.0,100.0,0.0,100.0,100.0,50.0,100.0,83.3
Itaporanga,62.5,37.5,12.5,87.5,50.0,100.0,100.0,81.2,100.0,50.0
Itapura,50.0,50.0,25.0,100.0,50.0,100.0,100.0,75.0,100.0,25.0
Itapuí,77.8,44.4,22.2,88.9,77.8,100.0,100.0,100.0,100.0,33.3
Itaquaquecetuba,31.3,26.8,10.6,81.8,75.3,99.5,100.0,92.9,97.5,44.9
Itararé,46.7,31.1,11.1,77.8,64.4,100.0,100.0,95.6,97.8,60.0
Itariri,58.8,17.6,0.0,100.0,64.7,100.0,100.0,82.4,94.1,35.3
Itatiba,56.0,35.2,20.9,80.2,46.2,98.9,100.0,91.2,98.9,53.8
Itatinga,42.1,10.5,0.0,89.5,57.9,94.7,100.0,100.0,100.0,42.1
Itaí,53.3,26.7,0.0,80.0,66.7,100.0,100.0,100.0,100.0,53.3
Itirapina,54.5,54.5,0.0,81.8,81.8,100.0,100.0,100.0,100.0,36.4
Itirapuã,80.0,60.0,20.0,80.0,60.0,100.0,100.0,100.0,100.0,40.0
Itobi,71.4,28.6,14.3,71.4,71.4,85.7,100.0,85.7,100.0,42.9
Itu,84.0,53.8,29.4,78.2,78.2,100.0,100.0,94.1,100.0,45.4
Itupeva,29.4,19.6,17.6,76.5,70.6,98.0,100.0,88.2,92.2,31.4
Ituverava,55.6,51.9,25.9,85.2,63.0,100.0,100.0,100.0,100.0,55.6
Itápolis,55.9,47.1,5.9,85.3,55.9,100.0,100.0,100.0,100.0,41.2
Jaborandi,80.0,60.0,20.0,100.0,60.0,100.0,100.0,100.0,100.0,60.0
Jaboticabal,50.8,38.1,11.1,68.3,66.7,100.0,100.0,100.0,100.0,46.0
Jacareí,55.8,26.7,15.8,78.2,53.3,99.4,100.0,98.2,98.2,46.7
Jaci,40.0,20.0,20.0,100.0,60.0,100.0,100.0,100.0,100.0,20.0
Jacupiranga,28.6,19.0,4.8,100.0,33.3,100.0,100.0,71.4,100.0,19.0
Jaguariúna,33.3,38.6,31.6,86.0,80.7,100.0,98.2,98.2,100.0,49.1
Jales,64.5,54.8,25.8,77.4,67.7,100.0,100.0,96.8,96.8,54.8
Jambeiro,75.0,75.0,25.0,100.0,50.0,100.0,100.0,75.0,100.0,75.0
Jandira,35.8,28.4,12.3,77.8,79.0,100.0,100.0,98.8,96.3,51.9
Jardinópolis,52.8,44.4,2.8,80.6,52.8,100.0,100.0,100.0,100.0,38.9
Jarinu,60.0,36.7,16.7,93.3,86.7,100.0,100.0,53.3,100.0,36.7
Jaú,51.3,47.9,28.2,68.4,70.9,100.0,100.0,99.1,96.6,41.0
Jeriquara,40.0,60.0,0.0,100.0,60.0,100.0,100.0,100.0,100.0,40.0
Joanópolis,91.7,25.0,25.0,75.0,66.7,100.0,100.0,83.3,91.7,33.3
José Bonifácio,44.4,33.3,14.8,85.2,70.4,100.0,100.0,100.0,100.0,48.1
João Ramalho,100.0,33.3,0.0,100.0,33.3,100.0,100.0,100.0,100.0,66.7
Jumirim,50.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,25.0
Jundiaí,53.8,21.0,34.4,78.7,76.8,98.1,100.0,97.5,98.7,48.1
Junqueirópolis,50.0,50.0,8.3,83.3,50.0,100.0,100.0,100.0,91.7,58.3
Juquitiba,55.2,27.6,0.0,89.7,65.5,100.0,100.0,48.3,96.6,41.4
Juquiá,54.5,45.5,13.6,90.9,40.9,68.2,100.0,77.3,100.0,40.9
Júlio Mesquita,75.0,50.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,50.0
Lagoinha,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.7
Laranjal Paulista,58.3,41.7,0.0,87.5,75.0,100.0,100.0,91.7,100.0,58.3
Lavrinhas,25.0,62.5,37.5,100.0,75.0,100.0,100.0,75.0,100.0,50.0
Lavínia,25.0,25.0,37.5,50.0,25.0,100.0,100.0,75.0,87.5,25.0
Leme,57.5,49.3,16.4,90.4,74.0,100.0,100.0,100.0,100.0,52.1
Lençóis Paulista,64.9,56.1,22.8,82.5,47.4,100.0,100.0,100.0,98.2,42.1
