ANO_LETIVO;NM_DIRETORIA;NM_MUNICIPIO;CD_REDE_ENSINO;APR_1;REP_1;ABA_1;APR_2;REP_2;ABA_2;APR_3;REP_3;ABA_3
2024;SAO ROQUE;SAO ROQUE;1;0;0;0;0;0;0;98,73;1,27;0
2024;CARAGUATATUBA;SAO SEBASTIAO;1;0;0;0;0;0;0;98,53;1,47;0
2024;SAO JOAO DA BOA VISTA;SAO SEBASTIAO DA GRAMA;1;0;0;0;99,4;0,6;0;96,22;3,78;0
2024;RIBEIRAO PRETO;SAO SIMAO;1;100;0;0;99,34;0,66;0;98,47;1,53;0
2024;SAO VICENTE;SAO VICENTE;1;97,11;2,89;0;98,64;1,36;0;96,64;3,36;0
2024;ITAPETININGA;SARAPUI;1;0;0;0;99,84;0,16;0;98,35;1,65;0
2024;PIRAJU;SARUTAIA;1;0;0;0;97,3;2,7;0;90,1;9,9;0
2024;VOTUPORANGA;SEBASTIANOPOLIS DO SUL;1;0;0;0;100;0;0;100;0;0
2024;RIBEIRAO PRETO;SERRA AZUL;1;0;0;0;94,76;5,24;0;95,33;4,67;0
2024;MOGI MIRIM;SERRA NEGRA;1;99,39;0,61;0;99,43;0,57;0;97,41;2,59;0
2024;RIBEIRAO PRETO;SERRANA;1;0;0;0;96,04;3,96;0;94,76;5,24;0
2024;SERTAOZINHO;SERTAOZINHO;1;100;0;0;97,77;2,23;0;97,36;2,64;0
2024;REGISTRO;SETE BARRAS;1;100;0;0;99,1;0,9;0;97,94;2,06;0
2024;BARRETOS;SEVERINIA;1;0;0;0;0;0;0;100;0;0
2024;GUARATINGUETA;SILVEIRAS;1;0;0;0;97,73;2,27;0;90,87;9,13;0
2024;BRAGANCA PAULISTA;SOCORRO;1;100;0;0;100;0;0;100;0;0
2024;SOROCABA;SOROCABA;1;100;0;0;99,61;0,39;0;99,22;0,78;0
2024;ANDRADINA;SUD MENNUCCI;1;0;0;0;0;0;0;100;0;0
2024;SUMARE;SUMARE;1;99,53;0,47;0;98,51;1,49;0;96,58;3,42;0
2024;JALES;SUZANAPOLIS;1;0;0;0;98,86;1,14;0;98,96;1,04;0
2024;SUZANO;SUZANO;1;99,76;0,24;0;98,67;1,33;0;96,2;3,8;0
2024;CATANDUVA;TABAPUA;1;0;0;0;100;0;0;97,82;2,18;0
2024;TAQUARITINGA;TABATINGA;1;100;0;0;99,17;0,83;0;98,87;1,13;0
2024;TABOAO DA SERRA;TABOAO DA SERRA;1;100;0;0;99,01;0,99;0;96,64;3,36;0
2024;PRESIDENTE PRUDENTE;TACIBA;1;0;0;0;98,12;1,88;0;92,41;7,59;0
2024;PIRAJU;TAGUAI;1;0;0;0;97,89;2,11;0;96,91;3,09;0
2024;JABOTICABAL;TAIACU;1;0;0;0;97,29;2,71;0;98,36;1,64;0
2024;JABOTICABAL;TAIUVA;1;0;0;0;100;0;0;100;0;0
2024;SAO JOAO DA BOA VISTA;TAMBAU;1;0;0;0;99,21;0,79;0;99,53;0,47;0
2024;JOSE BONIFACIO;TANABI;1;0;0;0;100;0;0;100;0;0
2024;VOTORANTIM;TAPIRAI;1;0;0;0;99,32;0,68;0;99,21;0,79;0
2024;SAO JOAO DA BOA VISTA;TAPIRATIBA;1;0;0;0;100;0;0;99,42;0,58;0
2024;JABOTICABAL;TAQUARAL;1;0;0;0;100;0;0;100;0;0
2024;TAQUARITINGA;TAQUARITINGA;1;0;0;0;100;0;0;100;0;0
2024;AVARE;TAQUARITUBA;1;0;0;0;99,43;0,57;0;97,5;2,5;0
2024;ITAPEVA;TAQUARIVAI;1;0;0;0;0;0;0;98,93;1,07;0
2024;MIRANTE DO PARANAPANEMA;TARABAI;1;0;0;0;0;0;0;92,16;7,84;0
2024;ASSIS;TARUMA;1;0;0;0;97,94;2,06;0;94,73;5,27;0
2024;ITAPETININGA;TATUI;1;0;0;0;98,21;1,79;0;97,69;2,31;0
2024;TAUBATE;TAUBATE;1;100;0;0;95,85;4,15;0;97,46;2,54;0
2024;PIRAJU;TEJUPA;1;0;0;0;100;0;0;97,56;2,44;0
2024;MIRANTE DO PARANAPANEMA;TEODORO SAMPAIO;1;100;0;0;98,59;1,41;0;93,02;6,98;0
2024;SERTAOZINHO;TERRA ROXA;1;0;0;0;0;0;0;98,04;1,96;0
2024;ITU;TIETE;1;0;0;0;0;0;0;99,43;0,57;0
2024;PIRAJU;TIMBURI;1;0;0;0;95,87;4,13;0;94,37;5,63;0
2024;BOTUCATU;TORRE DE PEDRA;1;0;0;0;97,84;2,16;0;96,2;3,8;0
2024;JAU;TORRINHA;1;99,24;0,76;0;96,96;3,04;0;94,44;5,56;0
2024;ARARAQUARA;TRABIJU;1;0;0;0;0;0;0;98,73;1,27;0
2024;PINDAMONHANGABA;TREMEMBE;1;0;0;0;0;0;0;99,8;0,2;0
2024;JALES;TRES FRONTEIRAS;1;0;0;0;97,94;2,06;0;97,73;2,27;0
2024;BRAGANCA PAULISTA;TUIUTI;1;0;0;0;0;0;0;100;0;0
2024;TUPA;TUPA;1;99,59;0,41;0;99,39;0,61;0;97,98;2,02;0
2024;ADAMANTINA;TUPI PAULISTA;1;0;0;0;0;0;0;98,31;1,69;0
2024;BIRIGUI;TURIUBA;1;0;0;0;100;0;0;100;0;0
2024;FERNANDOPOLIS;TURMALINA;1;0;0;0;100;0;0;97,37;2,63;0
2024;JOSE BONIFACIO;UBARANA;1;0;0;0;0;0;0;96,88;3,13;0
2024;CARAGUATATUBA;UBATUBA;1;97,96;2,04;0;98,5;1,5;0;97,04;2,96;0
2024;BAURU;UBIRAJARA;1;0;0;0;93,08;6,92;0;89,74;10,26;0
2024;SAO JOSE DO RIO PRETO;UCHOA;1;0;0;0;0;0;0;84,65;15,35;0
2024;JOSE BONIFACIO;UNIAO PAULISTA;1;100;0;0;100;0;0;96,72;3,28;0
2024;JALES;URANIA;1;100;0;0;99,41;0,59;0;97,14;2,86;0
2024;LINS;URU;1;0;0;0;99,06;0,94;0;100;0;0
2024;JOSE BONIFACIO;URUPES;1;0;0;0;0;0;0;100;0;0
2024;VOTUPORANGA;VALENTIM GENTIL;1;0;0;0;100;0;0;100;0;0
2024;CAMPINAS OESTE;VALINHOS;1;0;0;0;98,02;1,98;0;95,81;4,19;0
2024;ARACATUBA;VALPARAISO;1;0;0;0;100;0;0;100;0;0
2024;BRAGANCA PAULISTA;VARGEM;1;0;0;0;0;0;0;100;0;0
2024;SAO JOAO DA BOA VISTA;VARGEM GRANDE DO SUL;1;0;0;0;96,26;3,74;0;85,42;14,58;0
2024;SAO ROQUE;VARGEM GRANDE PAULISTA;1;0;0;0;98,22;1,78;0;98,32;1,68;0
2024;JUNDIAI;VARZEA PAULISTA;1;0;0;0;99,7;0,3;0;99,26;0,74;0
2024;MARILIA;VERA CRUZ;1;0;0;0;97;3;0;99,42;0,58;0
2024;CAMPINAS OESTE;VINHEDO;1;0;0;0;0;0;0;93,46;6,54;0
2024;SERTAOZINHO;VIRADOURO;1;0;0;0;97,25;2,75;0;98,14;1,86;0
2024;TAQUARITINGA;VISTA ALEGRE DO ALTO;1;0;0;0;100;0;0;100;0;0
2024;JALES;VITORIA BRASIL;1;0;0;0;100;0;0;100;0;0
2024;VOTORANTIM;VOTORANTIM;1;0;0;0;99,01;0,99;0;98,23;1,77;0
2024;VOTUPORANGA;VOTUPORANGA;1;0;0;0;99,97;0,03;0;99,75;0,25;0
2024;JOSE BONIFACIO;ZACARIAS;1;0;0;0;99,28;0,72;0;98,73;1,27;0
